current_price,volume,avg_volume,volume_ratio,sma_20,sma_50,rsi,macd,bb_upper,bb_lower,bb_position,price_momentum,volatility,rsi_score,ma_score,bb_score,macd_score,momentum_score,volume_score,momentum_volume_bonus,rsi_growth_bonus,trend_bonus,macd_momentum_bonus,total_technical_score,price_to_sma20,price_to_sma50,sma20_to_sma50,is_above_sma20,is_above_sma50,is_sma20_above_sma50,is_rsi_oversold,is_rsi_overbought,is_macd_positive,is_high_volume,is_bb_oversold,is_bb_overbought,revenue,revenue_growth_rate_fwd,revenue_growth_rate_trailing,ebitda,ebitda_growth_rate_fwd,ebitda_growth_rate_trailing,depreciation_amortization,ebit,capx,working_capital,net_debt,levered_fcf,wacc,debt_to_equity_ratio,current_ratio,quick_ratio,gross_profit_margin,pe_ratio,eps,market_cap,enterprise_value,trailing_pe,forward_pe,peg_ratio,price_to_book,price_to_sales,enterprise_to_revenue,enterprise_to_ebitda,profit_margins,operating_margins,return_on_assets,return_on_equity,revenue_growth,earnings_growth,debt_to_equity,total_cash,total_debt,free_cashflow,operating_cashflow,beta,shares_outstanding,book_value,held_percent_institutions,held_percent_insiders,stock_category,base_confidence,sector_multiplier,is_large_cap,is_mid_cap,is_small_cap,is_micro_cap,is_penny,is_micro_penny,symbol,sector,industry,exchange,extraction_date,algorithm_prediction,algorithm_prediction_numeric,algorithm_confidence,algorithm_expected_change,algorithm_target_price,actual_change_percent,label,label_numeric,future_price,days_forward
190.1199951171875,2630300,3483755.0,0.7550186508523131,176.1234992980957,149.21160018920898,71.36181845159578,9.743524449406152,190.98440187222735,161.26259672396407,0.9709167477975219,17.53214736240182,30.82300435803767,-15,15,-10,10.0,10,0,0,0,4,3,67.0,1.0794697804374316,1.274163636581233,1.1803606360012282,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66188644352,65458585600,0.0,222.04651,0,46.405838,37.39237,36.98,-2667.533,-0.04616,-0.111140005,-0.026400002,-0.07351,0.265,0.0,103.508,1914873984,1475894016,56591624,452633984,1.835,310553984,4.115,0.8726,0.0069199996,large_cap,0.85,1.3,1,0,0,0,0,0,NET,Technology,Software - Infrastructure,NYQ,2025-06-26T13:35:10.425481,STRONG BUY,4,75.0,8.53,207.24,0.4418323260327854,HOLD,1,190.9600067138672,30
142.89999389648438,61435300,84613980.0,0.7260655981434746,133.8739990234375,122.12479965209961,63.457923944382685,5.833674522813908,147.22421837767237,120.52377966920264,0.8380466879813366,15.811649731212082,52.61999889768452,0,15,-10,10.0,10,0,0,0,4,3,82.0,1.0674215675851042,1.1701144591726467,1.0962064986375264,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340416987136,332140216320,627.1739,306.9149,0,62.74467,109.2823,106.625,762.943,0.18320999,0.19917999,0.043920003,0.12357,0.393,1.0,4.432,5430688768,244596000,931205248,1334548992,2.638,2262909952,2.299,0.5586,0.03642,large_cap,0.85,1.3,1,0,0,0,0,0,PLTR,Technology,Software - Infrastructure,NMS,2025-06-26T13:35:11.128579,BUY,3,70.0,4.0,150.02,0.9447208965548024,HOLD,1,144.25,30
355.3699951171875,30154300,13181555.0,2.2876132595888725,268.9865013122559,237.91840057373048,79.03008499630187,24.035895764255883,337.35588992401665,200.6171127004951,1.1317410142093336,33.39714837053427,86.58881165362175,-15,15,-10,10.0,10,15,5,0,4,3,87.0,1.3211443451009923,1.493663349535922,1.1305830093998865,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95532204032,87058079744,70.369606,105.06163,0,9.121796,14.331505,13.06,110.16,0.22028999,0.014789999,0.00223,0.15841,0.235,-0.945,43.892,8051168768,4594747904,305727264,1962631936,3.62,211407008,41.118,0.58048,0.02031,large_cap,0.85,1.0,1,0,0,0,0,0,COIN,Financial Services,Financial Data & Stock Exchanges,NMS,2025-06-26T13:35:11.948589,STRONG BUY,4,70.0,7.98,404.98,5.543521534657121,BUY,2,375.07000732421875,30
494.0899963378906,2957600,4351540.0,0.6796674280829316,476.71900177001953,443.8164001464844,68.51054839667268,13.146799214542057,498.6025423627283,454.8354611773108,0.8968963453212601,4.631314866090571,33.993777077199745,0,15,-10,10.0,0,0,0,0,4,3,72.0,1.0364386452047727,1.113275661230214,1.0741356146656036,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125925072896,119362412544,0.0,118.318504,0,36.464817,30.445938,28.859,-9330.291,-0.04166,-0.10699,-0.01467,-0.05738,0.198,0.0,22.498,4614153216,785398016,1310727424,1382605952,1.158,249248000,13.855,0.73990995,0.0321,large_cap,0.85,1.3,1,0,0,0,0,0,CRWD,Technology,Software - Infrastructure,NMS,2025-06-26T13:35:12.826004,SPECULATIVE BUY,3,85.0,1.22,511.41,2.252627044729941,BUY,2,505.2200012207031,30
11.300000190734863,6831400,6540445.0,1.0444855051911606,10.527999973297119,9.807799987792968,69.57673739755249,0.4401197545322564,11.737081325598197,9.31891862099604,0.8192507336121356,10.784317667050786,43.108879964245325,0,15,-10,0.8802395090645128,10,0,0,0,4,0,69.88023950906451,1.0733282883164723,1.1521442326310818,1.0734313491711218,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459553408,2274193408,0.0,-13.411764,0,-9.23825,1.4054073,2.19,-20.626,-0.18348,-0.25555,-0.08554,0.0,-0.02,0.0,0.0,189784000,1017225024,6599125,51551000,2.365,128031000,-1.234,0.67411005,0.04127,small_cap,0.65,0.8,0,0,1,0,0,0,RDFN,Real Estate,Real Estate Services,NMS,2025-06-26T13:35:13.579474,BUY,3,55.0,5.1,11.98,0.8849506735177053,HOLD,1,11.399999618530273,30
152.27999877929688,7153700,8179835.0,0.8745530930636132,153.87799987792968,153.22615447998047,47.07347198601438,-0.3760758624632672,157.96815178160963,149.78784797424973,0.3046525977195287,-0.6329534882238989,13.471569153763587,0,0,0,-0.7521517249265344,0,0,0,0,0,0,49.247848275073466,0.989615142516146,0.9938251031366371,1.0042541392503221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365746683904,379867824128,16.927618,14.340565,0,4.681696,4.0942864,4.252,12.652,0.24415001,0.29407,0.0777,0.29447,0.024,2.388,66.896,38781001728,52252000256,16797124608,24782999552,0.41,2406070016,32.469,0.74002,0.00058,large_cap,0.85,1.1,1,0,0,0,0,0,JNJ,Healthcare,Drug Manufacturers - General,NYQ,2025-06-26T13:35:14.431823,BUY,3,85.0,0.88,153.34,-0.17730777162157801,HOLD,1,152.00999450683594,30
66.25,4418000,5621935.0,0.785850423386254,58.80200023651123,52.86560005187988,75.60138037036006,3.392513128621836,68.1506250000896,49.45337547293286,0.8983473479706708,29.445094968669245,43.67650685868467,-15,15,-10,6.785026257243672,10,0,0,0,4,3,63.78502625724367,1.1266623538915632,1.25317786868938,1.1122923068839783,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21581940736,27370635264,0.0,142.34042,0,7.5050488,7.1768036,9.102,431.645,-0.020680001,-0.0107,-0.013789999,-0.02262,0.359,0.0,255.948,1359894016,7358282240,337546624,788035008,3.583,281825984,8.914,0.80527997,0.0467,large_cap,0.85,1.3,1,0,0,0,0,0,AFRM,Technology,Software - Infrastructure,NMS,2025-06-26T13:35:15.403186,BUY,3,75.0,2.98,68.89,0.9811343786851415,HOLD,1,66.9000015258789,30
98.20999908447266,2267100,5183620.0,0.4373584483430498,101.50224990844727,108.69510009765625,24.14274715993119,-3.8007199311893913,107.40333805296748,95.60116176392705,0.22104714051493918,-21.745020649822585,61.28497162051002,15,-15,0,-7.601439862378783,-10,-10,0,0,0,0,22.398560137621217,0.967564750269633,0.9035365807312074,0.9338254421519772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17179912192,15415948288,150.96924,33.83793,0,2.6161025,6.4080243,5.75,149.669,0.04849,0.05669,0.0010899999,0.020769998,0.115,0.0,14.421,2724999936,947000000,812499968,772000000,0.841,167163008,37.51,0.91936994,0.0055199997,large_cap,0.85,1.3,1,0,0,0,0,0,OKTA,Technology,Software - Infrastructure,NMS,2025-06-26T13:35:16.191780,HOLD,2,85.0,-0.15,97.98,-0.08145996517714668,HOLD,1,98.12999725341797,30
16.079999923706055,68438900,66102380.0,1.03534698750635,14.410500001907348,13.38099998474121,71.47541762744183,0.6564436444049822,16.184018287003113,12.636981716811583,0.9706745726358718,20.089615469836293,47.52487007002767,-15,15,-10,1.3128872888099643,10,0,0,0,4,0,55.31288728880996,1.1158530183947633,1.2017039041956956,1.0769374499917876,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18536888320,18961971200,39.0,57.82759,0,2.7723591,6.6886005,6.842,0.0,0.17382,0.10414,0.01395,0.07513,0.201,1.79,49.144,2094338048,3282070016,0,-1836552960,1.827,1105360000,6.049,0.47587,0.03297,large_cap,0.85,1.0,1,0,0,0,0,0,SOFI,Financial Services,Credit Services,NMS,2025-06-26T13:35:16.975598,SPECULATIVE BUY,3,75.0,2.45,17.18,4.291048117732756,BUY,2,16.770000457763672,30
1275.25,2146500,2744665.0,0.7820626560982852,1227.5985046386718,1159.4420007324218,60.98931874086431,27.67025091006417,1274.3205422556534,1180.8764670216901,1.009946673901148,5.255994827701379,19.170440623175665,0,15,-10,10.0,10,0,0,0,4,3,82.0,1.0388168405071116,1.0998825290048335,1.0587838838537809,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556080889856,551905001472,61.72272,54.948277,0,23.149029,13.842043,13.738,48.185,0.23074,0.31746998,0.13789,0.40842,0.125,0.252,72.513,8370990080,17423486976,21784893440,7938040832,1.589,425571008,56.446,0.86728996,0.0055400003,large_cap,0.85,1.1,1,0,0,0,0,0,NFLX,Communication Services,Entertainment,NMS,2025-06-26T13:35:17.688061,STRONG BUY,4,85.0,4.26,1362.37,2.4638340674622623,BUY,2,1306.6700439453125,30
62.439998626708984,5324300,5682475.0,0.9369684864429672,54.38050003051758,49.744399795532225,67.43634775668063,3.341446250928648,64.77371531770046,43.98728474333469,0.887728839126932,31.011327793991622,72.81646499047281,0,15,-10,6.682892501857296,10,0,0,0,4,3,78.6828925018573,1.1482056728361918,1.2552166451572506,1.0931984354830178,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6027428864,6792192000,0.0,166.71053,0,8.901222,7.942909,8.951,-131.053,-0.08754,0.01145,-0.02165,-0.10304,0.591,0.0,215.452,606494016,1457841024,92268496,128508000,2.296,95144896,7.117,0.64315003,0.12559,mid_cap,0.75,1.0,0,1,0,0,0,0,UPST,Financial Services,Credit Services,NMS,2025-06-26T13:35:18.481975,STRONG BUY,4,65.0,7.72,68.24,1.4573988908174846,HOLD,1,63.349998474121094,30
130.24000549316406,3782800,4661470.0,0.8115036672980841,122.44650001525879,112.47339935302735,68.6087673358549,4.535698877684055,131.95899955899597,112.93400047152161,0.9096455112597794,10.748305427762835,26.016728755341056,0,15,-10,9.07139775536811,10,0,0,0,4,3,81.07139775536811,1.0636482502720297,1.1579627382326336,1.0886707498804071,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45282680832,42406428672,278.9787,64.59113,0,15.506148,15.9751215,14.96,547.046,0.058480002,-0.01631,0.00368,0.06476,0.246,-0.417,64.364,4449674240,1877296000,791019904,929873984,1.001,319497984,8.456,0.86687,0.023929998,large_cap,0.85,1.3,1,0,0,0,0,0,DDOG,Technology,Software - Application,NMS,2025-06-26T13:35:20.201831,STRONG BUY,4,85.0,4.16,136.57,0.6756676803654048,HOLD,1,131.1199951171875,30
284.05999755859375,6826900,7822790.0,0.8726937575979925,269.1899978637695,257.9699996948242,79.57666575374623,5.830903581430846,281.62376287280347,256.7562328547356,1.0979685028637824,7.075271743788093,14.052589271594822,-15,15,-10,10.0,10,0,0,0,4,3,67.0,1.0552397927591262,1.1011357828221644,1.0434934224220587,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802462236672,407052582912,14.175257,17.249104,0,2.4216273,4.7563467,2.413,0.0,0.35382,0.43342,0.01413,0.17352,0.048,0.142,0.0,1478705020928,1076282982400,0,-139692998656,1.084,2779089920,119.238,0.74081004,0.00455,large_cap,0.85,1.0,1,0,0,0,0,0,JPM,Financial Services,Banks - Diversified,NYQ,2025-06-26T13:35:21.253848,BUY,3,80.0,4.0,300.3,1.6510605089471748,BUY,2,288.75,30
